movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
274,28017,3.0,851262491,0,1995,Comedy,"","",265,2.96,1.02,500,370,585,276,57,57,1994,1.09,3.70,1.09,Comedy,Romance,Drama,Thriller,Action
293,11925,3.0,950286400,0,1994,Action,Crime,Drama,5587,4.06,0.81,47,457,50,608,589,47,1993,5.38,3.45,0.83,Adventure,Thriller,Action,Drama,Children
296,20896,4.0,1198160230,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,293,919,32,337,527,10,1986,17.64,4.05,0.93,Drama,Children,Crime,Action,Adventure
296,22514,4.0,1171051437,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,356,466,163,150,745,40,1989,15.40,3.24,0.85,Comedy,Drama,Thriller,Action,Crime
317,14490,4.0,973960839,1,1994,Comedy,Drama,Fantasy,3486,3.14,1.00,653,260,531,345,527,13,1992,4.90,4.38,0.87,Drama,Comedy,Romance,Action,Crime
318,1036,5.0,1258253968,1,1994,Crime,Drama,"",13826,4.45,0.72,296,216,"","","",2,1994,0.71,4.75,0.35,Comedy,Crime,Drama,Thriller,""
333,8542,2.0,832009798,0,1995,Comedy,"","",2284,3.34,1.09,36,111,32,266,47,53,1994,2.79,3.06,0.82,Drama,Thriller,Crime,Adventure,Action
34,20775,4.0,945230814,1,1995,Children,Drama,"",7042,3.63,1.11,223,318,650,296,50,10,1990,8.46,3.70,0.82,Thriller,Crime,Drama,Sci-Fi,Mystery
342,10910,4.0,993191999,1,1994,Comedy,"","",2568,3.52,1.02,513,104,289,218,516,32,1991,12.57,3.75,1.02,Comedy,Romance,Drama,Children,Animation
344,17602,0.5,1265582483,0,1994,Comedy,"","",8273,2.98,1.11,1,356,231,186,586,28,1990,11.57,2.54,1.55,Comedy,Children,Romance,Adventure,Drama
345,29117,4.5,1160228820,1,1994,Comedy,Drama,"",2263,3.66,1.00,376,474,508,515,628,46,1991,10.96,3.41,0.93,Thriller,Drama,Action,Crime,Adventure
349,23566,1.0,1044478037,0,1994,Action,Crime,Drama,6309,3.64,0.81,6,319,293,474,903,25,1984,14.87,4.00,1.04,Thriller,Action,Drama,Sci-Fi,Crime
349,26313,3.0,966182011,0,1994,Action,Crime,Drama,6309,3.64,0.81,555,480,474,507,6,47,1990,10.94,2.89,1.24,Thriller,Drama,Horror,Action,Crime
355,10399,3.0,831814428,0,1994,Children,Comedy,Fantasy,2137,2.43,0.97,353,442,217,332,157,100,1994,1.60,3.16,1.26,Action,Thriller,Comedy,Crime,Adventure
357,9655,3.5,1185498917,1,1994,Comedy,Romance,"",6126,3.63,0.94,39,260,480,589,364,12,1992,5.14,3.38,0.53,Children,Adventure,Action,Sci-Fi,Comedy
371,25830,3.0,836608327,0,1994,Comedy,Drama,"",930,3.24,0.75,616,198,594,477,368,100,1993,6.29,3.21,0.87,Drama,Thriller,Comedy,Romance,Action
371,955,2.0,953661815,0,1994,Comedy,Drama,"",930,3.24,0.75,231,537,150,492,523,100,1989,13.70,2.91,1.13,Drama,Comedy,Crime,Thriller,Romance
378,4509,3.0,840240931,0,1994,Comedy,Romance,"",545,3.13,0.81,105,593,175,11,21,100,1993,3.16,3.79,0.80,Drama,Comedy,Romance,Thriller,Crime
380,16167,3.5,1216237244,1,1994,Action,Adventure,Comedy,9364,3.48,0.93,589,296,377,595,344,12,1992,1.99,4.25,0.45,Comedy,Crime,Thriller,Drama,Action
380,18346,3.0,839971413,0,1994,Action,Adventure,Comedy,9364,3.48,0.93,590,150,"","","",4,1992,2.94,3.25,0.96,Adventure,Drama,IMAX,Western,""
380,28362,5.0,1029885731,1,1994,Action,Adventure,Comedy,9364,3.48,0.93,653,520,356,364,1,9,1994,1.27,4.11,1.05,Adventure,Comedy,Animation,Children,Action
383,1516,2.0,1191273131,0,1994,Western,"","",1089,3.20,0.91,908,553,353,474,6,100,1993,5.15,2.02,0.90,Action,Thriller,Drama,Adventure,Crime
39,10573,4.0,1113798102,1,1995,Comedy,Romance,"",5741,3.42,0.98,593,318,955,50,926,24,1973,24.27,3.94,0.50,Drama,Thriller,Comedy,Mystery,Crime
39,19365,5.0,944591321,1,1995,Comedy,Romance,"",5741,3.42,0.98,852,223,588,232,322,50,1994,1.33,3.58,1.31,Comedy,Thriller,Drama,Action,Romance
4,25830,3.0,836608327,0,1995,Comedy,Drama,Romance,610,2.87,1.09,616,198,594,477,368,100,1993,6.29,3.21,0.87,Drama,Thriller,Comedy,Romance,Action
429,955,2.0,953663680,0,1994,Comedy,"","",320,2.33,1.17,7,333,231,537,150,100,1992,9.20,2.55,1.04,Comedy,Drama,Action,Thriller,Adventure
43,12329,2.0,881938238,0,1995,Drama,"","",572,3.46,0.91,800,608,750,904,110,17,1970,22.81,3.71,0.59,Drama,War,Action,Mystery,Romance
454,14155,4.0,943020838,1,1993,Drama,Thriller,"",5500,3.51,0.81,556,852,588,800,306,83,1991,10.39,4.23,1.05,Drama,Comedy,Romance,Thriller,Children
461,4509,4.0,840239480,1,1994,Drama,Romance,"",192,3.42,1.04,209,369,205,27,46,55,1993,4.16,4.18,0.80,Drama,Comedy,Romance,Adventure,Thriller
466,28017,3.0,851262345,0,1993,Action,Comedy,War,2919,2.91,1.02,276,57,186,520,203,42,1994,1.11,3.95,1.03,Comedy,Romance,Drama,Thriller,Fantasy
47,25772,3.5,1081404473,1,1995,Mystery,Thriller,"",9335,4.06,0.87,34,318,150,832,593,71,1991,11.69,3.64,1.00,Comedy,Drama,Thriller,Adventure,Action
475,25830,4.0,836608420,1,1993,Drama,"","",1987,3.94,0.80,531,260,247,529,616,100,1993,6.49,3.19,0.90,Drama,Crime,Thriller,Comedy,Action
479,26313,3.0,966182484,0,1993,Action,Crime,Thriller,277,2.86,0.97,198,288,733,10,555,77,1992,8.77,2.73,1.18,Thriller,Action,Drama,Crime,Horror
50,29012,4.0,1345482863,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,296,318,47,551,1,11,1991,6.24,4.59,0.63,Comedy,Drama,Adventure,Children,Action
514,20028,5.0,1303945331,1,1994,Comedy,"","",1038,3.50,0.86,990,464,379,393,836,9,1994,1.33,4.33,0.50,Adventure,Action,Thriller,Comedy,Sci-Fi
517,11925,4.0,950286709,1,1993,Action,Drama,Mystery,755,3.11,0.91,21,377,110,474,628,57,1993,4.92,3.47,0.80,Thriller,Adventure,Action,Drama,Crime
527,8382,5.0,943891227,1,1993,Drama,War,"",11017,4.30,0.83,593,2,537,785,21,49,1994,1.18,3.71,0.94,Comedy,Drama,Romance,Crime,Thriller
535,5778,2.0,967864985,0,1993,Drama,"","",1210,3.78,0.94,912,246,858,908,"",5,1963,20.42,3.80,0.45,Romance,Drama,Action,Adventure,Mystery
540,10607,5.0,838140157,1,1993,Thriller,"","",1094,2.75,0.94,249,529,491,477,431,75,1992,6.69,4.28,1.02,Drama,Comedy,Romance,Thriller,Action
541,27228,5.0,1111662476,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,318,589,39,47,778,19,1984,21.15,2.76,1.52,Comedy,Drama,Crime,Thriller,Mystery
544,26313,1.0,966182647,0,1993,Action,Crime,"",482,2.94,0.85,20,198,288,733,10,89,1992,8.21,2.70,1.14,Thriller,Action,Drama,Crime,Horror
546,5015,1.5,1225225363,0,1993,Action,Adventure,Children,1275,2.03,1.07,107,968,180,849,"",5,1990,12.31,3.90,0.55,Adventure,Sci-Fi,Thriller,Comedy,Action
555,25830,4.0,836607861,1,1993,Crime,Thriller,"",3312,3.80,0.90,265,527,261,293,235,76,1993,2.43,3.36,1.00,Drama,Thriller,Comedy,Crime,Adventure
593,17664,5.0,992042102,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,541,453,553,26,21,31,1994,2.43,3.71,1.13,Drama,Comedy,Thriller,Crime,Action
593,22514,4.5,1171051523,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,296,356,466,163,150,42,1988,15.27,3.25,0.84,Comedy,Drama,Thriller,Crime,Action
597,21608,3.5,1210057628,1,1990,Comedy,Romance,"",7314,3.41,0.98,648,589,377,457,32,23,1989,13.25,2.85,1.26,Thriller,Mystery,Crime,Action,Comedy
626,28017,1.0,851261400,0,1996,Comedy,"","",156,2.88,1.19,662,64,830,12,628,17,1995,0.44,4.06,0.97,Comedy,Romance,Drama,Thriller,Fantasy
633,10257,4.0,946912620,1,1995,Comedy,"","",78,3.26,1.22,322,971,"","","",4,1985,18.34,3.75,0.96,Drama,Comedy,"","",""
667,20074,3.0,849821759,0,1996,Action,"","",230,2.52,1.20,788,104,733,62,780,18,1995,0.49,3.44,0.86,Action,Adventure,Thriller,Sci-Fi,Comedy
673,26313,3.0,966181565,0,1996,Adventure,Animation,Children,2192,2.67,1.11,555,480,474,507,6,40,1989,11.68,3.02,1.25,Thriller,Drama,Horror,Action,Crime
7,15656,4.0,838904579,1,1995,Comedy,Romance,"",2812,3.36,0.96,514,415,532,289,345,86,1993,1.31,3.79,0.93,Comedy,Drama,Romance,Thriller,Action
70,3514,4.5,1291674458,1,1996,Action,Comedy,Horror,2831,3.24,1.08,145,466,151,112,485,68,1992,8.58,3.62,0.88,Action,Thriller,Drama,Adventure,Comedy
720,24399,1.0,1272315026,0,1996,Adventure,Animation,Comedy,1803,4.05,1.04,902,"","","","",3,1983,19.05,2.33,1.04,Drama,Romance,"","",""
736,20028,4.5,1303952568,1,1996,Action,Adventure,Romance,6990,3.18,1.02,153,595,364,344,377,35,1993,3.35,3.64,1.27,Action,Adventure,Thriller,Comedy,Sci-Fi
737,9073,3.0,832530633,0,1996,Action,Sci-Fi,"",930,2.15,1.18,610,112,367,163,457,41,1993,2.47,3.63,0.70,Thriller,Action,Crime,Comedy,Drama
778,18397,4.0,856048892,1,1996,Comedy,Crime,Drama,5195,4.00,0.90,25,282,111,50,457,27,1993,3.75,3.41,0.80,Drama,Thriller,Crime,Mystery,Comedy
780,14279,1.0,1194567076,0,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,904,608,50,923,296,17,1983,18.07,3.21,1.78,Crime,Drama,Thriller,Comedy,Mystery
780,17602,0.5,1265502020,0,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,1,356,231,186,586,25,1989,12.17,2.76,1.49,Comedy,Children,Romance,Adventure,Drama
784,955,3.0,953663627,0,1996,Comedy,Thriller,"",3116,2.70,1.05,7,333,231,537,150,100,1992,9.20,2.54,1.04,Comedy,Drama,Action,Thriller,Adventure
799,20028,4.5,1304151399,1,1996,Comedy,Horror,Thriller,1358,3.37,0.93,328,968,230,31,338,100,1991,11.41,3.32,1.37,Action,Thriller,Adventure,Comedy,Sci-Fi
858,20775,2.0,945230517,0,1972,Crime,Drama,"",8996,4.35,0.86,296,50,32,260,"",5,1990,7.76,3.80,0.45,Thriller,Sci-Fi,Mystery,Crime,Action
9,1516,2.5,1191273505,0,1995,Action,"","",852,3.00,0.97,908,553,353,474,6,100,1993,5.15,1.96,0.92,Action,Thriller,Drama,Adventure,Crime
903,10573,4.5,1124468110,1,1958,Drama,Mystery,Romance,3051,4.13,0.81,904,908,509,305,766,84,1981,20.91,3.69,0.53,Drama,Comedy,Romance,Thriller,Mystery
904,28017,4.0,851264132,1,1954,Mystery,Thriller,"",3845,4.25,0.77,593,196,490,22,2,100,1994,2.43,3.66,1.07,Comedy,Romance,Drama,Thriller,Action
904,3969,4.5,1276166622,1,1954,Mystery,Thriller,"",3845,4.25,0.77,750,912,910,541,50,10,1971,19.43,4.40,0.52,Drama,Comedy,Romance,Thriller,Crime
908,3514,4.5,1293124776,1,1959,Action,Adventure,Mystery,3429,4.23,0.74,586,383,280,608,176,79,1992,8.03,3.66,0.83,Thriller,Comedy,Action,Drama,Adventure
930,10573,4.0,1124468119,1,1946,Film-Noir,Romance,Thriller,1120,4.19,0.74,903,904,908,509,305,85,1981,20.94,3.70,0.53,Drama,Romance,Comedy,Thriller,Mystery
944,12329,3.0,881938422,0,1937,Drama,"","",259,3.83,0.92,246,457,590,262,300,31,1973,22.98,3.55,0.68,Drama,War,Romance,Thriller,Mystery
948,12329,3.0,888246036,0,1956,Drama,Romance,Western,378,3.79,0.80,440,150,539,357,914,100,1979,21.93,2.80,0.97,Drama,Romance,Thriller,Comedy,Action
954,18526,3.0,1096693093,0,1939,Drama,"","",1241,4.00,0.87,17,7,953,588,342,13,1990,13.46,3.08,0.98,Romance,Comedy,Drama,Adventure,Western
1,25931,3.0,835802095,0,1995,Adventure,Animation,Children,10759,3.91,0.89,32,111,495,17,621,34,1992,4.56,3.47,1.13,Thriller,Drama,Crime,Romance,Horror
1,5495,3.0,1323620037,0,1995,Adventure,Animation,Children,10759,3.91,0.89,260,32,608,778,593,16,1989,11.79,3.62,0.92,Crime,Drama,Thriller,Comedy,Mystery
105,15872,2.5,1204749605,0,1995,Drama,Romance,"",2087,3.30,1.15,246,342,168,953,236,92,1988,15.17,3.32,0.74,Drama,Comedy,Romance,Thriller,Adventure
105,8787,4.0,843674203,1,1995,Drama,Romance,"",2087,3.30,1.15,515,36,780,648,25,57,1993,1.65,3.46,1.20,Drama,Thriller,Action,Crime,Romance
11,2568,4.0,1356338028,1,1995,Comedy,Drama,Romance,3846,3.69,0.88,318,296,47,140,381,48,1993,8.11,3.62,0.87,Drama,Thriller,Romance,Action,Comedy
110,19830,5.0,1153893744,1,1995,Action,Drama,War,11637,4.04,0.97,527,593,260,750,47,16,1985,13.09,4.09,0.52,Drama,Thriller,Crime,Mystery,Comedy
110,20495,4.0,1337434734,1,1995,Action,Drama,War,11637,4.04,0.97,296,318,593,480,741,5,1993,1.52,4.40,0.42,Thriller,Crime,Sci-Fi,Drama,Animation
110,6255,2.5,1232963338,0,1995,Action,Drama,War,11637,4.04,0.97,24,724,"","","",7,1988,10.63,2.57,1.06,Drama,Fantasy,Horror,Thriller,Sci-Fi
150,24650,5.0,834208826,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,592,380,296,"","",3,1992,2.89,4.67,0.58,Thriller,Comedy,Crime,Action,Drama
153,11519,1.0,989934017,0,1995,Action,Adventure,Comedy,7100,2.89,0.95,95,876,172,996,315,20,1994,1.36,3.65,0.88,Thriller,Action,Sci-Fi,Adventure,Crime
153,15872,2.0,1204748625,0,1995,Action,Adventure,Comedy,7100,2.89,0.95,47,594,708,293,919,61,1989,13.45,3.36,0.80,Drama,Comedy,Thriller,Crime,Adventure
163,24800,4.0,1192011559,1,1995,Action,Romance,Western,3058,3.44,0.94,832,653,3,337,786,100,1991,11.07,2.31,0.99,Thriller,Action,Adventure,Sci-Fi,Crime
165,25931,3.0,835800987,0,1995,Action,Crime,Thriller,7392,3.50,0.89,296,590,592,"","",9,1993,2.18,3.00,1.22,Crime,Thriller,Drama,Action,Adventure
168,7920,2.0,1111518516,0,1995,Action,Drama,Romance,2557,3.06,1.12,"","","","","",2,1994,0.71,2.50,0.71,"","","","",""
17,16128,3.0,1033654324,0,1995,Drama,Romance,"",4556,3.97,0.94,594,364,595,802,39,68,1991,11.19,3.28,1.17,Drama,Romance,Comedy,Thriller,Crime
181,24800,1.5,1191834591,0,1995,Action,Children,"",576,1.93,1.18,786,586,303,368,208,56,1990,11.06,2.67,1.04,Thriller,Action,Adventure,Sci-Fi,Mystery
186,28186,3.0,838777725,0,1995,Comedy,Romance,"",2425,2.89,0.99,151,357,32,500,317,53,1993,1.62,3.40,0.60,Thriller,Comedy,Action,Drama,Adventure
19,7920,2.0,1111518997,0,1995,Comedy,"","",4501,2.62,1.16,924,858,318,"","",21,1986,16.28,2.31,0.93,Drama,Crime,Adventure,Sci-Fi,""
196,15844,2.5,1427653671,0,1995,Horror,Sci-Fi,"",2957,2.85,0.98,296,750,466,370,593,10,1990,9.41,3.00,1.27,Comedy,Crime,Thriller,Action,War
2,2583,5.0,900677220,1,1995,Adventure,Children,Fantasy,4853,3.21,0.96,8,919,364,"","",8,1987,19.75,3.50,0.76,Adventure,Children,Musical,Animation,Drama
208,11519,1.0,989934194,0,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,21,95,876,172,996,24,1994,1.46,3.50,1.06,Thriller,Action,Crime,Sci-Fi,Adventure
21,28186,3.0,838777558,0,1995,Comedy,Crime,Thriller,5164,3.58,0.93,589,480,364,47,410,28,1993,1.67,3.61,0.63,Thriller,Action,Comedy,Adventure,Crime
225,23212,3.0,840534131,0,1994,Drama,Thriller,"",2693,3.29,0.87,377,364,47,34,356,24,1993,1.39,3.62,0.71,Drama,Thriller,Adventure,Romance,IMAX
225,23822,3.0,834427365,0,1994,Drama,Thriller,"",2693,3.29,0.87,457,161,339,292,318,17,1993,1.80,3.71,1.05,Thriller,Drama,Comedy,Crime,Action
235,11639,4.0,842383380,1,1994,Comedy,Drama,"",3605,3.64,0.96,357,266,587,300,47,41,1993,1.60,3.73,1.07,Drama,Thriller,Action,Crime,Adventure
235,5007,4.0,1001789624,1,1994,Comedy,Drama,"",3605,3.64,0.96,356,176,223,1,149,27,1990,10.44,4.41,0.80,Crime,Drama,Thriller,Comedy,Action
236,6985,3.0,973913423,0,1995,Action,Comedy,Romance,2607,3.31,0.92,852,224,802,539,339,33,1994,1.58,3.94,0.90,Drama,Romance,Comedy,Thriller,Crime
24,12727,5.0,1227846312,1,1995,Drama,Sci-Fi,"",1737,3.17,1.05,969,785,628,196,555,5,1986,19.72,4.50,0.35,Crime,Thriller,Comedy,Horror,Sci-Fi
247,12353,4.5,1278719429,1,1994,Crime,Drama,"",1650,3.85,0.90,372,224,902,22,910,57,1990,12.67,3.70,0.99,Drama,Romance,Comedy,Thriller,Action
25,19279,2.5,1078378218,0,1995,Drama,Romance,"",4684,3.69,1.04,249,265,247,32,407,100,1993,5.25,2.96,1.08,Comedy,Thriller,Drama,Romance,Action
25,20872,1.0,859745011,0,1995,Drama,Romance,"",4684,3.69,1.04,17,"","","","",2,1995,0.71,3.50,0.71,Drama,Romance,"","",""
260,5495,4.0,1323620024,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,32,608,778,593,858,15,1990,11.70,3.60,0.95,Crime,Drama,Thriller,Comedy,Mystery
266,11639,5.0,842383281,1,1994,Drama,Romance,War,3492,3.48,1.03,587,300,47,22,780,38,1993,1.66,3.71,1.09,Thriller,Drama,Action,Crime,Adventure
266,26939,4.0,953506500,1,1994,Drama,Romance,War,3492,3.48,1.03,110,2,367,60,590,36,1994,1.29,3.47,1.25,Comedy,Drama,Romance,Thriller,Action
272,29229,5.0,842462095,1,1994,Comedy,Drama,"",1708,3.76,0.88,277,36,261,168,508,90,1994,1.70,3.83,0.97,Drama,Comedy,Romance,Thriller,Crime
281,17226,3.0,881431575,0,1994,Comedy,Drama,Romance,870,3.66,0.88,224,474,349,34,454,28,1992,7.31,3.75,0.59,Drama,Comedy,Romance,Adventure,Thriller
282,9267,4.0,991424331,1,1994,Drama,"","",2426,3.39,1.00,329,344,997,500,780,100,1991,12.04,4.11,0.80,Drama,Thriller,Romance,Comedy,Action
292,23127,3.0,841361238,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,457,593,380,296,150,10,1993,1.69,3.50,0.53,Thriller,Adventure,Drama,Comedy,Crime
293,22008,4.5,1111345609,1,1994,Action,Crime,Drama,5587,4.06,0.81,158,596,837,10,661,67,1990,12.58,3.99,0.61,Comedy,Thriller,Adventure,Action,Crime
306,17226,4.0,881431603,1,1994,Drama,"","",1537,4.07,0.92,224,474,349,34,454,30,1992,7.05,3.70,0.60,Drama,Comedy,Romance,Adventure,Thriller
306,6316,4.0,973231322,1,1994,Drama,"","",1537,4.07,0.92,750,745,858,541,49,64,1990,12.15,3.92,1.06,Drama,Romance,Comedy,Crime,Thriller
307,18955,5.0,1103301423,1,1993,Drama,"","",1432,3.96,0.96,306,308,377,165,1,7,1994,0.76,4.21,0.64,Action,Comedy,Thriller,Romance,Crime
316,14328,1.5,1115604481,0,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,783,594,36,300,587,42,1989,14.87,3.60,0.92,Drama,Comedy,Adventure,Thriller,Animation
319,22128,5.0,1046881140,1,1994,Comedy,Drama,Thriller,1592,3.78,0.88,223,714,47,741,307,19,1994,1.51,4.37,0.90,Drama,Crime,Thriller,Comedy,Mystery
32,21018,3.0,845102376,0,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,527,367,300,34,364,40,1993,1.73,3.65,1.29,Drama,Thriller,Action,Adventure,Comedy
338,16628,3.0,835667682,0,1995,Action,Sci-Fi,Thriller,984,2.99,0.95,303,327,521,163,480,65,1993,3.28,3.83,0.84,Thriller,Action,Crime,Drama,Comedy
344,18740,1.0,836229459,0,1994,Comedy,"","",8273,2.98,1.11,380,590,"","","",4,1992,2.94,3.75,0.96,Adventure,Drama,Western,Action,Comedy
350,11639,5.0,842382942,1,1994,Drama,Mystery,Thriller,3475,3.48,0.81,454,480,208,356,339,27,1993,1.63,3.63,1.21,Drama,Thriller,Action,Adventure,Crime
357,26939,4.0,953240955,1,1994,Comedy,Romance,"",6126,3.63,0.94,3,17,691,349,733,16,1994,1.45,3.44,1.15,Thriller,Drama,Action,Comedy,Romance
364,7920,2.5,1111518982,0,1994,Adventure,Animation,Children,8464,3.78,0.93,924,858,318,"","",18,1985,17.40,2.47,0.83,Drama,Crime,Adventure,Sci-Fi,""
367,22008,4.0,1111342434,1,1994,Action,Comedy,Crime,7577,3.16,1.00,500,858,733,364,47,27,1991,11.80,4.26,0.53,Thriller,Action,Adventure,Crime,Comedy
367,24800,3.0,1191830444,0,1994,Action,Comedy,Crime,7577,3.16,1.00,231,165,733,32,50,34,1990,10.87,2.85,0.97,Thriller,Action,Adventure,Sci-Fi,Mystery
373,16628,4.0,835667176,1,1992,Thriller,"","",770,3.77,0.81,555,247,25,535,290,37,1992,4.21,4.00,0.78,Thriller,Drama,Crime,Comedy,Action
410,28186,4.0,838777517,1,1993,Children,Comedy,Fantasy,3972,2.99,0.93,356,339,10,457,593,22,1993,1.74,3.59,0.59,Thriller,Comedy,Action,Crime,Adventure
420,21018,1.0,845102376,0,1994,Action,Comedy,Crime,3164,2.74,0.98,527,367,300,34,364,41,1993,1.73,3.63,1.28,Drama,Thriller,Action,Adventure,Comedy
434,9386,2.0,1129347913,0,1993,Action,Adventure,Thriller,5380,3.06,0.92,231,500,364,47,50,44,1993,3.10,3.22,0.92,Drama,Adventure,Comedy,Thriller,Action
446,15687,5.0,1375272702,1,1993,Drama,Romance,"",847,3.96,0.91,924,858,6,"","",3,1978,14.57,4.33,0.58,Crime,Drama,Action,Thriller,Adventure
455,2583,3.0,900677921,0,1993,Adventure,Children,Drama,1800,2.62,1.03,631,888,661,374,801,33,1991,13.79,3.82,0.64,Children,Adventure,Fantasy,Comedy,Animation
457,29750,2.0,1173687994,0,1993,Thriller,"","",10736,3.97,0.78,480,356,296,858,"",11,1989,10.70,2.32,1.37,Drama,Crime,Comedy,Thriller,Romance
461,29997,1.0,883450011,0,1994,Drama,Romance,"",192,3.42,1.04,926,914,509,17,"",100,1982,20.16,1.71,0.87,Drama,Romance,Comedy,Musical,""
471,21018,1.0,845102651,0,1994,Comedy,"","",2463,3.66,0.94,342,105,36,497,485,94,1993,1.37,3.26,1.41,Drama,Action,Comedy,Romance,Thriller
485,25019,1.0,1170703389,0,1993,Action,Adventure,Comedy,2880,2.78,1.00,293,32,593,778,296,24,1989,12.80,2.48,1.17,Crime,Drama,Thriller,Comedy,Horror
497,23127,3.0,841362936,0,1993,Comedy,Romance,"",3047,3.88,0.91,105,515,673,562,800,56,1992,4.42,3.70,0.83,Drama,Thriller,Comedy,Romance,Action
497,5007,4.0,1001818816,1,1993,Comedy,Romance,"",3047,3.88,0.91,52,125,551,235,356,32,1990,9.71,4.38,0.79,Crime,Drama,Thriller,Comedy,Action
5,9267,4.0,991424904,1,1995,Comedy,"","",2629,3.06,0.98,537,382,31,282,329,100,1991,12.03,4.09,0.79,Drama,Thriller,Romance,Comedy,Action
500,15322,3.0,1042464533,0,1993,Comedy,Drama,"",7349,3.39,0.96,7,587,708,21,934,63,1984,18.69,3.44,1.39,Comedy,Romance,Musical,Children,Drama
500,2568,3.0,1356340386,0,1993,Comedy,Drama,"",7349,3.39,0.96,282,317,39,653,455,65,1993,6.99,3.62,0.79,Drama,Thriller,Romance,Action,Comedy
500,8787,3.0,843673772,0,1993,Comedy,Drama,"",7349,3.39,0.96,300,34,454,410,589,25,1993,1.66,3.48,1.19,Drama,Thriller,Crime,Action,Comedy
509,11639,3.0,842383380,0,1993,Drama,Romance,"",3720,3.71,1.05,357,266,587,300,47,40,1993,1.62,3.75,1.08,Drama,Thriller,Action,Crime,Adventure
527,9401,1.5,1114539584,0,1993,Drama,War,"",11017,4.30,0.83,364,356,912,587,920,10,1977,26.41,3.70,1.01,Drama,Romance,Thriller,War,Comedy
531,8538,3.5,1358506410,1,1993,Children,Drama,"",1660,3.49,0.96,594,318,736,165,595,41,1988,15.22,3.43,1.32,Drama,Children,Comedy,Fantasy,Romance
532,12653,1.5,1107226721,0,1994,Comedy,Crime,Horror,1372,3.07,1.06,6,21,440,110,912,100,1989,14.13,3.03,0.66,Drama,Thriller,Comedy,Romance,Crime
534,9267,4.0,901220601,1,1993,Drama,Romance,"",1047,3.88,0.91,431,380,299,125,232,69,1991,11.23,4.33,0.69,Drama,Thriller,Comedy,Romance,Crime
537,9267,4.0,991424515,1,1994,Drama,"","",758,3.17,0.88,382,31,282,329,344,100,1991,12.04,4.11,0.79,Drama,Thriller,Romance,Comedy,Action
540,21018,1.0,845102645,0,1993,Thriller,"","",1094,2.75,0.94,342,105,36,497,485,93,1993,1.38,3.28,1.39,Drama,Action,Comedy,Romance,Thriller
544,9267,5.0,958877979,1,1993,Action,Crime,"",482,2.94,0.85,999,661,335,994,50,100,1991,11.82,4.04,0.79,Drama,Romance,Thriller,Comedy,Action
553,9386,4.0,1129347456,1,1993,Action,Drama,Western,3208,3.68,0.92,588,1,266,"","",8,1994,1.28,2.69,1.07,Adventure,Animation,Children,Comedy,Drama
567,25019,3.0,1345304295,0,1993,Comedy,Drama,"",87,3.52,0.88,861,50,353,599,968,59,1990,10.87,2.12,1.19,Crime,Thriller,Drama,Comedy,Action
588,28186,4.0,838777437,1,1992,Adventure,Animation,Children,8980,3.67,0.92,153,349,380,296,592,7,1992,2.34,3.86,0.69,Action,Crime,Thriller,Comedy,Drama
589,21398,4.0,999286908,1,1991,Action,Sci-Fi,"",11483,3.94,0.90,265,448,590,16,337,100,1984,19.88,3.62,0.74,Drama,Romance,Comedy,Crime,Thriller
590,17603,3.0,1080155064,0,1990,Adventure,Drama,Western,9497,3.72,0.97,356,593,296,714,639,44,1990,12.41,3.42,0.74,Comedy,Thriller,Drama,Action,Crime
592,20021,5.0,1001203016,1,1989,Action,Crime,Thriller,10028,3.40,0.84,921,260,858,750,944,37,1966,19.70,3.86,1.36,Drama,Crime,Comedy,Thriller,Romance
593,14768,5.0,1215942536,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,260,745,50,471,555,7,1991,6.55,3.86,1.65,Crime,Thriller,Comedy,Mystery,Animation
593,16628,5.0,835666507,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,10,316,329,595,380,14,1993,1.90,3.50,0.65,Adventure,Thriller,Action,Comedy,Drama
593,17603,4.0,1080155052,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,296,714,639,16,69,40,1990,13.01,3.39,0.72,Comedy,Action,Thriller,Drama,Crime
